sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
5,18.136515559531272,0.0,0.0
6,17.67258808088066,0.0,0.0
7,15.45723214711407,0.0,0.0
8,15.95506205858859,0.0,0.0
9,15.474242459189025,0.0,0.0
10,15.829757442447987,0.0,0.0
11,14.780249579477706,0.0,0.0
12,14.899012575113884,0.0,0.0
13,14.603532606599458,0.0,0.0
14,14.451290790426617,0.0,0.0
15,13.358510478903472,0.0,0.0
16,13.228397123759086,0.0,0.0
17,12.482025082613584,0.0,0.0
18,12.444645136437476,0.0,0.0
19,12.354420450504252,0.0,0.0
20,11.68124630103069,0.0,0.0
21,11.710279296258975,0.0,0.0
22,10.662107273444708,0.0,0.0
23,10.772074482278478,0.0,0.0
24,10.760703263033836,0.0,0.0
25,10.346389003433993,0.0,0.0
26,10.043804084917596,0.0,0.0
27,9.943845349885994,0.0,0.0
28,9.70817781437397,0.0,0.0
29,9.753245850890885,0.0,0.0
30,10.144861387299606,0.0,0.0
31,10.264404536773684,0.0,0.0
32,9.994876218722078,0.0,0.0
33,9.993175299997716,0.0,0.0
34,9.598126916929804,0.0,0.0
35,9.800711892208678,0.0,0.0
36,9.780292425159887,0.0,0.0
37,9.896718628594225,0.0,0.0
38,9.940247088530509,0.0,0.0
39,9.569305592116589,0.0,0.0
40,9.82062107307668,0.0,0.0
41,9.920917433256049,0.0,0.0
42,9.779372741259607,0.0,0.0
43,9.649143752090751,0.0,0.0
44,9.586016423259354,0.0,0.0
45,9.596567685647143,0.0,0.0
46,9.498747476689568,0.0,0.0
47,9.393214228058179,0.0,0.0
48,9.351435902381231,0.0,0.0
49,9.36574802274642,0.0,0.0
50,9.21773051072205,0.0,0.0
51,9.184529218516904,0.0,0.0
52,9.439340463135473,0.0,0.0
53,9.234776859958782,0.0,0.0
54,9.140931962126832,0.0,0.0
55,9.061653951710817,0.0,0.0
56,8.944975306052706,0.0,0.0
57,9.040113860225228,0.0,0.0
58,9.090171093138501,0.0,0.0
59,9.04423314555448,0.0,0.0
60,9.63583110024987,0.0,0.0
61,9.438262855940248,0.0,0.0
62,9.685814164246016,0.0,0.0
63,9.766864740343026,0.0,0.0
64,9.776588223961193,0.0,0.0
65,9.60841485424391,0.0,0.0
66,9.556629155197971,0.0,0.0
67,9.56712471211314,0.0,0.0
68,9.733543955172298,0.0,0.0
69,9.450136139027318,0.0,0.0
70,9.497571082172717,0.0,0.0
71,9.395018915673703,0.0,0.0
72,9.326615102901318,0.0,0.0
73,9.422269983272578,0.0,0.0
74,9.387737037019411,0.0,0.0
75,9.359352955553543,0.0,0.0
76,9.414123839731477,0.0,0.0
77,9.420410217069163,0.0,0.0
78,9.093699108415422,0.0,0.0
79,9.092023564340835,0.0,0.0
80,9.126942348836314,0.0,0.0
81,9.153035802020174,0.0,0.0
82,9.256770485954812,0.0,0.0
83,9.249560775099665,0.0,0.0
84,9.339444680821938,0.0,0.0
85,9.18613432830697,0.0,0.0
86,9.165196091976727,0.0,0.0
87,9.130779059407413,0.0,0.0
88,8.903321812935395,0.0,0.0
89,8.928814278204845,0.0,0.0
90,8.98648135475726,0.0,0.0
91,8.95957270852631,0.0,0.0
92,8.809298074740893,0.0,0.0
93,8.772747507188281,0.0,0.0
94,8.81715017071979,0.0,0.0
95,8.871560761676337,0.0,0.0
96,8.778362900785758,0.0,0.0
97,8.83027094607586,0.0,0.0
98,8.811116541431176,0.0,0.0
99,8.495034850726855,0.0,0.0
100,8.434306838266208,0.0,0.0
101,8.445860394347116,0.0,0.0
102,8.507643571782072,0.0,0.0
103,8.292896424600725,0.0,0.0
104,8.44609510070348,0.0,0.0
105,8.474306065373431,0.0,0.0
106,8.500468863448708,0.0,0.0
107,8.319701563159287,0.0,0.0
108,8.41644229794897,0.0,0.0
109,8.328632971892631,0.0,0.0
110,8.38607888445708,0.0,0.0
111,8.359057955913416,0.0,0.0
112,8.489692963467608,0.0,0.0
113,8.934999536004547,0.0,0.0
114,9.000115166065914,0.0,0.0
115,8.515727689716561,0.0,0.0
116,8.536358220603125,0.0,0.0
117,8.456783526846309,0.0,0.0
118,8.504148553994641,0.0,0.0
119,8.407248244605357,0.0,0.0
120,8.460971929435395,0.0,0.0
121,8.429601872342651,0.0,0.0
122,8.377283381481003,0.0,0.0
123,8.328740610764775,0.0,0.0
124,8.289706056494365,0.0,0.0
125,8.266862855140584,0.0,0.0
126,8.200597738277652,0.0,0.0
127,8.207749526303319,0.0,0.0
128,8.236452731584588,0.0,0.0
129,8.123267625939691,0.0,0.0
130,8.124354381060694,0.0,0.0
131,8.100212299095016,0.0,0.0
132,8.084307241941273,0.0,0.0
133,8.163807356148068,0.0,0.0
134,8.171139654329352,0.0,0.0
135,8.085909467162665,0.0,0.0
136,8.131957236480279,0.0,0.0
137,8.076693662260716,0.0,0.0
138,8.021731770652046,0.0,0.0
139,8.073386399987259,0.0,0.0
140,8.031756458763494,0.0,0.0
141,8.007874506010838,0.0,0.0
142,8.040940035549266,0.0,0.0
143,7.993082655639579,0.0,0.0
144,7.973646563668115,0.0,0.0
145,7.951919096630351,0.0,0.0
146,7.90943957819023,0.0,0.0
147,7.872859124856213,0.0,0.0
148,7.868686430974693,0.0,0.0
149,7.740010759924047,0.0,0.0
150,7.636145781827147,0.0,0.0
